dgp,n,method,bias_mean,bias_sd,rmse_mean,rmse_sd,rmse_p90,mae_mean,spearman_mean,gates_rmse_mean,clan_diff_x1_mean,clan_diff_x2_mean,clan_diff_sin_pi_x2_mean,clan_diff_abs_x2_m05_mean,pointwise_cover_rate_mean,pointwise_ci_len_mean,pointwise_se_cv_mean,pointwise_cover_q1_mean,pointwise_cover_q2_mean,pointwise_cover_q3_mean,pointwise_cover_q4_mean,pointwise_cover_q5_mean
DGP7,250,ORF,-0.0060734567046856,0.1903646750316169,0.9546112422688604,0.0770867194154121,1.058870755486241,0.7656530086581376,0.1392213888855555,0.8178618080739744,0.1776728861956623,0.0394037473809314,-0.00659565530417,0.0029905296202019,0.9080666666666668,3.146865440102016,0.6185322172615068,0.784,0.9523333333333333,0.9966666666666666,0.9746666666666666,0.8326666666666664
DGP7,500,CF,0.123827098789475,0.0996882831406768,0.3940249875786369,0.0481071592453775,0.4363328096411644,0.3153585817872352,0.5280624994499978,0.1726859657398201,0.5757742737072497,0.0248227915266928,0.0144417645912773,-0.0069145549682844,0.6622,0.7799914363168515,0.2695890822586916,0.2603333333333333,0.66,0.8,0.8349999999999999,0.7556666666666666
DGP7,500,DML-CF,-0.0557712478872936,0.105328058808678,0.4136766777079201,0.0268108482715607,0.4548224066148799,0.3379375092069592,0.4106689290757162,0.1607493594755421,0.3192697894357541,0.1606859319423879,0.1787005207260062,-0.082790330173188,0.4759333333333334,0.5699285259614847,0.2755176064251122,0.1606666666666666,0.7916666666666665,0.9046666666666668,0.4816666666666667,0.041
DGP7,500,ORF,-0.068876523057334,0.113876797579908,0.7046797077182271,0.0616311583968893,0.7874308173581858,0.5640050771262041,0.2353068740274961,0.5470493633850317,0.2762418536902533,0.0568467457297553,0.0069918457233136,-0.0028116132383743,0.8736666666666667,2.304236125835628,0.6016378337832993,0.747,0.9843333333333334,0.998,0.936,0.703
DGP7,1000,CF,0.0600589682648654,0.0676671755854787,0.354874256001803,0.0186987897407369,0.3768049856523805,0.2884143357878107,0.5957157460629842,0.1124932888010833,0.6289103581213593,0.0436522448753424,0.0450805525858795,-0.0227127836332776,0.6308,0.68098626328586,0.2821047715186263,0.3166666666666666,0.6579999999999998,0.7556666666666666,0.7986666666666667,0.625
DGP7,1000,DML-CF,-0.0354133826847159,0.070401143496132,0.3733883293823092,0.0287454741450485,0.4039016337872221,0.3038325196549007,0.6301649654598619,0.1826230625982089,0.4289235380968884,0.2044480679536831,0.3205474239815851,-0.1460360187708185,0.507,0.5514205885006322,0.2957057215794894,0.1906666666666666,0.8009999999999999,0.9456666666666668,0.5286666666666666,0.069
DGP7,1000,DML-CF_misspec,0.017407531111423,0.0732987445562996,0.4030427692532755,0.0190549115964019,0.4243288986627661,0.3274382670242157,0.4111240508962036,0.1323474578837646,0.3098914513430765,0.0726591799912321,,,0.4898,0.561580909122445,0.2908589548480815,0.0819999999999999,0.6653333333333333,0.9616666666666668,0.6493333333333332,0.0906666666666666
DGP7,1000,ORF,-0.0671219451170814,0.0782216249988842,0.5628522457725477,0.0396636285230138,0.6103491644605316,0.4537688632138765,0.2993666150664603,0.3714130970029238,0.3536020038277933,0.0493195626511259,0.0090186338353211,-0.0039046082734045,0.8428,1.801647133911681,0.5561832827482343,0.6963333333333334,0.9773333333333332,1.0,0.905,0.6353333333333333
DGP7,1000,ORF_misspec,-0.192569783586144,0.0902825436178376,0.6324358005129782,0.0545434002285434,0.7020581797924794,0.5094115843368541,0.2685520662082649,0.4619690912562499,0.3195059949626803,0.0813599193472195,,,0.8333333333333335,1.9660585379187616,0.5584185798661134,0.8289999999999998,0.999,0.991,0.7906666666666666,0.5569999999999999
DGP8,250,CF,-0.0409494251184472,0.1879705297090649,0.4361085319606801,0.0637260833155116,0.5207695914397055,0.3592924651865818,0.3074341961367846,0.2117574048672481,0.3411162433577753,-0.0038484746081945,0.0290864420633985,-0.0173265564559906,0.7146666666666667,1.024827929408711,0.254897751233626,0.542,0.8616666666666667,0.9006666666666667,0.7786666666666666,0.4903333333333333
DGP8,250,DML-CF,-0.0495451737235227,0.1622188584132924,0.4394143839550125,0.0344564235702293,0.4901919830673779,0.362066287984525,0.1979298125192501,0.1602979165993297,0.1855900708868416,-0.0011889486022021,0.0465115989672315,-0.0247165580924204,0.6119333333333333,0.8341763701044157,0.2585287722456094,0.3323333333333333,0.8566666666666667,0.9496666666666668,0.7076666666666667,0.2133333333333333
DGP8,250,ORF,-0.091990801333552,0.2213267811070697,1.4832201536469207,0.1127023564364466,1.6773672991517814,1.1864570417532938,-0.0140354993419973,1.3516440312828153,-0.0213268013319065,-0.0378507255366967,0.0084280487126144,-0.0055835303878156,0.9689333333333334,4.847705642300671,0.6408530751441694,0.9549999999999998,1.0,1.0,0.994,0.8956666666666665
DGP8,500,CF,-0.0194822290630822,0.1602768914918439,0.384517640316771,0.0380408671647298,0.4379461490990609,0.3186000087089335,0.5541101524406098,0.1700696895743879,0.5774394711597899,0.0318401619189872,0.0320320393036853,-0.0197340174921392,0.6966666666666667,0.8785336901293725,0.2776006887579798,0.529,0.8146666666666665,0.8203333333333332,0.7596666666666667,0.5596666666666665
DGP8,500,DML-CF,-0.0381092649992133,0.1360368649274347,0.4245287963610882,0.0286712559011062,0.4549700272639643,0.3490466288127775,0.3007727358909434,0.1491140154097566,0.2934324675596874,0.0525465643418914,0.0646332861813888,-0.0330420141640134,0.5616666666666668,0.725450035196245,0.2770536056770856,0.2323333333333333,0.8303333333333334,0.943,0.6569999999999999,0.1456666666666667
DGP8,500,ORF,-0.0066888174932571,0.1661578649682609,1.038596668872036,0.0630757728953146,1.108561726759772,0.8311163650326676,0.0790902491609966,0.905853388158516,0.0866543797735577,-0.0366416574445004,0.0042183731720185,-0.0021796507660733,0.9392,3.422188624537521,0.6083535260253633,0.8686666666666667,0.994,1.0,0.99,0.8433333333333333
DGP8,1000,CF,-0.0409935649754876,0.1027395908252987,0.360492996903038,0.0311473032059076,0.3968444113717138,0.3012081398849603,0.5744974051896208,0.1309963246120589,0.5924833493849454,0.0240620875015872,0.0376161094311176,-0.023282652807673,0.6415333333333332,0.7511421525644396,0.2876244167862836,0.483,0.780666666666667,0.7873333333333333,0.7010000000000001,0.4556666666666666
DGP8,1000,DML-CF,-0.114557064693691,0.0955340302154446,0.4241586258776602,0.0321806201909525,0.4554269156705744,0.3483151508865168,0.3425749158996636,0.1686042033059628,0.2278153495743906,0.0248683717831518,0.1885754754473413,-0.088686040455433,0.5192,0.6571595469293791,0.282133183481268,0.2859999999999999,0.9249999999999996,0.9186666666666664,0.43,0.0363333333333333
DGP8,1000,ORF,-0.0841341436974807,0.1153015972558703,0.8034475389513015,0.0579007619150632,0.8758823981409938,0.6423651343584912,0.1287581118324473,0.6558013414693289,0.1401602065230376,-0.0417664670941335,0.0005690020391507,-0.0010839332721966,0.89,2.561918483234356,0.5940419746946229,0.8096666666666668,0.9953333333333332,1.0,0.9506666666666668,0.6943333333333332
RCT,250,CF,-0.0297736218360428,0.1726036986357909,0.3912760693238875,0.0533035923916657,0.4774946092040351,0.3231188152179652,0.5457397462374322,0.1860987926004734,0.5705333865865241,-0.0052192718534621,0.0185251742944228,-0.0121021920758154,0.7441999999999999,0.9499978564981916,0.2084682728997541,0.5990000000000001,0.8396666666666666,0.857,0.8086666666666668,0.6166666666666667
RCT,250,DML-CF,-0.030544201145697,0.1512650407765351,0.3845252125494866,0.0435015474080585,0.4449917862260371,0.3133850670880985,0.5674942443769775,0.1823041691738191,0.468695980964829,-0.0679269964462394,0.1951022014505536,-0.0975529921587716,0.6533333333333332,0.7738163081400359,0.2338959467058809,0.4150000000000001,0.8506666666666666,0.9106666666666666,0.7346666666666665,0.3556666666666667
RCT,250,ORF,-0.0115927202696285,0.1526227754629587,0.4256200750759932,0.059441095706163,0.5065913331496359,0.3473314493812551,0.4941892311569245,0.2128179090293565,0.5793415478891383,-0.07067272437173,-0.0054534886488205,0.0007097073062756,0.8918666666666667,1.6177097451071385,0.344677777731838,0.7433333333333334,0.9713333333333334,0.9953333333333332,0.9463333333333336,0.803
RCT,500,CF,0.0158908386549548,0.0986284974663246,0.3643474226546009,0.0301244418144497,0.4117115593815227,0.2965767952478081,0.5475820647839972,0.1219685658661539,0.5833517274387072,-0.0202268819750293,0.0246246731960851,-0.0174198678273506,0.7031999999999999,0.810001362000174,0.2508251661910993,0.443,0.7866666666666666,0.8390000000000001,0.8073333333333335,0.6400000000000001
RCT,500,DML-CF,0.0025525238919426,0.0923305870420586,0.3311272314224169,0.0371139415136336,0.3843712549865274,0.2675717748388399,0.7130977643910575,0.1606257358122557,0.4922136421509994,-0.0211921023610857,0.3343887328629108,-0.1593857647567929,0.6716,0.6871440058707409,0.2831477770820525,0.398,0.8223333333333335,0.924,0.804,0.4096666666666665
RCT,500,ORF,-0.0280219245142575,0.1046209409858728,0.3775155218227271,0.0422597081270965,0.4386881668678753,0.3083206415135047,0.5282765579062315,0.1356128031239124,0.5638036234260855,-0.0246319808128427,0.0421948056677086,-0.0237525529468867,0.8499333333333332,1.2259227368782055,0.33595021861177,0.673,0.9559999999999998,0.9893333333333332,0.8963333333333332,0.7349999999999998
RCT,1000,CF,0.0093898631285701,0.0524649209889207,0.3279321650657172,0.0125769183823997,0.3402814669514176,0.267977224073451,0.6478271545086179,0.0862318631796441,0.6376284088431059,0.0143007096238205,0.0962952154878237,-0.0503226397524887,0.689,0.7105966981893332,0.2671772109261681,0.4473333333333333,0.7613333333333334,0.772,0.8046666666666665,0.6596666666666666
RCT,1000,DML-CF,0.0197794958509418,0.0694999329209107,0.2766760916054613,0.0335909613843414,0.3104540064877448,0.2219342969287568,0.8254100024400098,0.14426914380578,0.5551575522807777,-0.0138797280809733,0.4068802983320336,-0.1895727327516653,0.7277999999999999,0.6439707881553313,0.3009311475492744,0.4583333333333333,0.8456666666666665,0.9223333333333336,0.8583333333333333,0.5543333333333335
RCT,1000,ORF,-0.0211863324359878,0.0640467159388287,0.3157022814599041,0.0238958417338017,0.3410930392845994,0.2602499656463592,0.6878386425545703,0.0882763900833018,0.6490822899873068,-0.0015737610347325,0.1407589210725381,-0.0690252615546072,0.8688666666666667,1.0359428956925223,0.3113347412579493,0.6793333333333332,0.9396666666666668,0.9923333333333334,0.941,0.7920000000000001
